"SWSN_ID","SWSN_Site","EASTING","NORTHING"
4380,"LA 1106",926271.697798565,3983156.86579993
4381,"LA 1107",935664.895745426,3981900.96219809
4382,"Old Town",792524.539462343,3602899.70736884
4383,"LA 1125",832148.535311908,3717854.76824994
4384,"LA 1131",808755.027167752,3715795.30005403
4385,"LA 1134",817685.202986047,3724491.08878498
4386,"LA 1136",812793.624719158,3708752.99572019
4387,"LA 1138",808186.211078867,3731486.75098871
4388,"LA 1176",832177.158459231,3778182.93333033
4389,"Gallinas Springs",827522.025388524,3783466.81658423
4390,"Arcillo",909631.286329761,3782650.96200044
4391,"Pueblo Lado",914763.193135083,3782585.93744835
4392,"LA 1204",909085.843851596,3767087.61107072
4393,"LA 1224",995930.289363816,3798408.31495203
4394,"Armstrong",1021426.89363173,3793505.24130271
4395,"Colony",1020391.43865055,3796261.49603741
4396,"LA 1227",1013250.7833958,3806277.48075478
4397,"LA 1228",1004814.80346312,3808762.60131302
4398,"Three Rivers",955335.723846063,3695316.83818991
4399,"LA 1267",1022560.71778239,3800620.27656496
4400,"Round Tree Well",1019722.19887398,3804940.91442226
4402,"LA 1270",1013031.79015921,3795543.1886394
4403,"Santo Domingo",908470.47174485,3945111.4301255
4404,"Tenorio",1037122.27232669,3870481.17701417
4405,"LA 1287",1035678.45565477,3927605.19445586
4406,"Montano",1024545.36629777,3875479.82389848
4407,"LA 1326",781588.219472021,3871597.69273017
4408,"LA 1330",789661.68684718,3870382.91479781
4409,"Kowina",793092.044851005,3861647.20149854
4410,"LA 1334",789263.452621102,3864702.95914979
4411,"Oak Tree",783490.632573143,3844533.27679002
4412,"LA 1339",774832.598194003,3857377.2185588
4413,"LA 1340",792303.985797122,3839322.33262847
4415,"La Mesita Redonda",797823.555827975,3876180.70426627
4417,"Sambrillo",1029652.42176236,3867042.50953588
4418,"Phillips",999645.790253058,3736033.02589048
4419,"Henderson",1079390.62741727,3712863.49523325
4420,"Lower Sambrillo",1030196.50180981,3867716.11688316
4421,"Peralta",927238.021879897,3803108.23764846
4423,"LA 1640",905815.184255391,3564102.47973262
4424,"LA 1652",854038.187003806,3617282.44280577
4425,"LA 1654",919846.258821651,3560187.35433629
4426,"San Antonio Mesa",1008046.11328754,3917396.07392874
4427,"LA 1730",870107.988840416,4007857.3633064
4428,"Astialakwa",873689.401084945,3966880.75236881
4429,"Pueblo Quatro Cerros",914460.059965894,3876644.76876529
4430,"Llano",977160.413803861,4031955.11588791
4431,"Pueblo San Acacia",871318.116969064,3800649.33597702
4432,"Piedras Negras",882922.80506967,3809167.00251454
4433,"LA 2045",907441.736620665,3936240.31103653
4434,"LA 2048",876410.39894481,3956337.50093767
4436,"Villanueva Ruin",1009838.06617898,3909637.70919238
4437,"Nogal Canyon",985042.672596574,3682549.7239695
4438,"LA 2415",900230.791807607,3535572.67050707
4439,"Bloom Mound",1091323.2483705,3702582.57756384
4440,"LA 2541",916695.971740857,3822801.07669477
4441,"LA 2548",922984.714923084,3808147.56672272
4442,"Huning",859816.307260916,3863911.59472735
4443,"LA 2986",934823.285780475,3971353.76572488
4444,"LA 3120",946894.238935798,3972969.17840809
4445,"LA 3121",942807.473215044,3979317.56785165
4446,"Old San Felipe",912499.500021502,3920207.55292654
4447,"Dutton Site",966437.390295431,3911508.12557472
4448,"Kuapa",918717.065337226,3952748.70972662
4450,"Palisade",915079.084516928,4019056.75983709
4451,"LA 3653",926041.751431599,3960527.68822548
4452,"LA 3657",923665.156501308,3964507.37972945
4453,"LA 3658",911779.670930028,3946628.35805723
4454,"LA 3659",927945.65599975,3955467.19524045
4455,"LA 3660",914224.723874047,3949780.61427642
4456,"LA 3661",930901.984791383,3968885.36927202
4457,"LA 3662",922480.919790715,3961003.77337117
4458,"LA 3764",927884.724828556,3964904.1749837
4459,"LA 3765",920841.424237013,3961126.82692814
4460,"LA 3769",920780.700051144,3965091.97300687
4461,"LA 3802",918229.560676977,3964343.26550815
4462,"Shohakka",914368.020211145,3956555.77367127
4463,"LA 3948",831801.406028032,3653803.43001623
4464,"LA 3953",881803.904947415,3813272.78828974
4465,"Mesa Portales",859441.282900423,3975666.71055838
4466,"LA 4604",939855.451077461,3986445.14139985
4467,"LA 4605",938142.433057547,3979796.04557374
4468,"LA 4606",924311.90261355,3972537.34450269
4469,"LA 4607",933206.168178543,3975568.45640144
4470,"LA 4616",930850.766702577,3969582.50982244
4471,"LA 4618",927874.557706654,3964223.59210035
4472,"LA 4619",920652.841033176,3984194.32197566
4473,"LA 4624",933495.294097498,3974045.55493926
4474,"LA 4625",933392.114567667,3964066.44946375
4475,"LA 4629",922140.588258311,3976320.39112487
4476,"LA 4642",932230.941954121,3970017.97940439
4477,"LA 4651",922742.341121837,3964876.56827509
4478,"Phermex",934547.043176189,3987446.66464895
4479,"LA 4708",926889.555168986,3977292.56005883
4480,"Las Quernadas",907400.727785796,3924545.29198562
4481,"Pueblo Medio",926969.616840228,3947403.40849496
4482,"Vetito Pueblo",917945.8561358,3920560.31730281
4483,"Los Canoncitos",871079.566800281,3793872.63854833
4484,"Caja del Rio South",930042.509072423,3956649.80834961
4485,"Bowling Green",872036.829112425,3786842.04469259
4486,"LA 29726",929123.944304302,3963756.01720946
4487,"LA 29740",924001.33633481,3988494.54598963
4488,"LA 29746",938887.564891264,3984518.0931239
4489,"LA 29751",930816.544752702,3985440.7560429
4490,"LA 29764",917700.653598487,3990013.82391332
4491,"LA 29765",937744.422729433,3982181.69267522
4492,"LA 29767",923562.804990098,3982985.4446402
4493,"LA 29774",925249.89962858,3983492.43120684
4494,"LA 29784",941963.515067533,3980504.21294625
4495,"LA 29785",937283.865536422,3968710.93088458
4496,"LA 29794",926946.355196401,3981250.96656767
4497,"LA 29795",936631.232227862,3965426.49507211
4498,"LA 29798",922272.149362281,3972396.75621107
4499,"LA 29804",921990.755541399,3972202.85987303
4500,"LA 29819",912052.761019349,3973119.32948484
4501,"LA 29833",911239.650546268,3961549.32948811
4502,"LA 29837",925129.49006699,3974680.0442207
4503,"LA 29867",915102.174850643,3963959.24795794
4504,"LA 30331",869912.135254651,4075154.9287573
4505,"LA 31046",956631.115493715,3925969.20283943
4506,"Culberson Ruin",729637.150591835,3467007.12482274
4507,"Upper las Canas",879749.336736858,3764177.54339348
4508,"Pueblo de Arena",889907.931842446,3802506.17063275
4509,"Pueblo de la Presilla",883725.999376431,3785013.74675654
4510,"Presilla del Sur",874823.853925899,3786647.79032201
4511,"Plaza Montoya",886315.335437104,3765316.73917724
4512,"Paragas Pueblo",888084.459726885,3761597.14619358
4513,"Abajo de Piedres Negras",878587.848110661,3807694.95250627
4514,"Upper Pueblito Village",874548.08026062,3772728.86224386
4515,"Miller",792160.418265939,3872363.75043434
4516,"LA 31926",791345.843000814,3872455.15595624
4517,"LA 31933",801589.089251757,3874008.14871995
4518,"LA 31976",789937.263555795,3879904.96548039
4519,"LA 31977",794743.062749684,3861319.30760047
4520,"LA 31982",784407.204805866,3872219.97784355
4521,"LA 31984",782209.00011301,3860964.48295613
4522,"LA 31987",780810.778780892,3878804.41886495
4523,"LA 31996",787594.971186951,3861808.58437736
4524,"Adobe Wall",941047.39681685,3598064.15416569
4525,"LA 33035 No. 1",915309.048912287,3818091.04682106
4526,"LA 33035 No. 2",924077.701086909,3808963.71288757
4527,"LA 33041",933191.246333659,3823639.50427608
4528,"LA 33043",925544.960014895,3811167.4046943
4529,"Elephant Mountain",952770.224838659,3592279.80585526
4530,"Montano Pueblo",884063.195474625,3901484.70204264
4531,"LA 35001",941340.54379113,3976839.15453185
4532,"LA 35003",919709.431616828,3978570.13789535
4533,"Rattlesnake Point--Gallina",885214.314121619,4035696.07541941
4534,"LA 37627",989086.367759764,4059612.40176372
4535,"LA 38928",912616.088912442,3929390.7799675
4536,"Pueblo Tuerto",889995.064319566,4080027.18228446
4537,"LA 44000",876447.687922224,3959373.18469866
4538,"LA 44001",902075.339797944,3954171.38337739
4539,"LA 44002",886709.931760013,3933031.37342127
4540,"LA 44003",869183.390277803,3940286.42087597
4541,"LA 44011",865198.318715051,3933931.86709526
4542,"LA 44022",870041.727334797,3932203.07267718
4543,"LA 44025",864195.575409442,3928535.90562189
4544,"Roadway Site",828576.112129301,3666140.51779167
4545,"LA 46121",872061.263003185,3933739.13185292
4546,"Block Hedquarters",1023345.25930254,3753325.71025324
4547,"Robinson",998519.024046004,3749698.04343253
4548,"LA 46633",883650.696763888,3889267.84276204
4549,"Jones Canyon",862946.980252236,3965527.33327234
4550,"LA 49002",837399.996063381,3662996.59879656
4551,"Longbottom Canyon",854046.13508524,3659693.67298195
4552,"Paul Logsden",810863.394457579,3976882.14176162
4554,"LA 50250",896612.1822889,3845683.06657556
4555,"La Constancia",896840.197006956,3840024.89555444
4556,"Ladera",902578.343856111,3854246.83141308
4557,"Los Trujillos",883772.531194419,3851406.58412713
4558,"Pueblo Los Padillas",899660.270853281,3880937.28117956
4559,"LA 50519",851734.540394217,3688801.44420969
4560,"LA 50766",826177.08226493,3655469.53372617
4561,"LA 50904",928266.962846696,3974985.76473309
4562,"LA 50908",923715.622761384,3971024.9584282
4563,"LA 50912",934725.586493358,3960812.61335079
4564,"LA 50916",929822.054017499,3957029.93348776
4565,"LA 50917",918090.609460354,3952161.99360617
4566,"LA 50953",933552.877433538,3968353.78058645
4567,"LA 50955",923834.37272644,3959060.07692355
4568,"LA 50967",926811.02174516,3963470.36970516
4569,"LA 50970",931176.860235393,3960360.31762223
4570,"LA 50971",922994.355788648,3959750.11428577
4571,"LA 50972",925713.803068668,3959073.47580606
4572,"LA 50973",928103.864880919,3974524.4791242
4573,"LA 50974",923414.395303458,3973295.12623696
4574,"Bandelier Cavate Group F2",939294.743483275,3973304.50075394
4575,"Bandelier Cavate Group F1",939289.489684016,3977325.50997375
4576,"LA 50976",934030.817842618,3978162.53693928
4577,"Mesa Cortada",811067.205492452,3966942.86666226
4578,"LA 51538",869936.068871245,3906286.81164403
4579,"Kekwaiye",948883.762244254,3985179.30366324
4580,"LA 51883",959789.48647213,3983211.25721806
4581,"Torreon",838498.093832299,3964542.2758728
4582,"LA 52300",917335.65093635,3984109.31381311
4583,"LA 52301",936615.362165123,3979927.18622141
4584,"LA 52345",931726.438951358,3998325.38451493
4585,"LA 52347",924887.893539727,3985381.66607721
4586,"LA 52348",938115.239021614,3984232.76148841
4587,"LA 52349",928371.982614532,3984887.45951071
4588,"LA 52353",929455.956840202,3985105.23160577
4589,"LA 53438",856635.811007366,4048998.09318213
4590,"Timberlake",738353.222287446,3488525.45554928
4591,"Metate",737066.406631842,3492391.31690204
4592,"LA 54050",743050.035752282,3486204.39192787
4593,"Brushy Creek",731048.737932742,3473206.685341
4594,"Alamo Hueco",753873.720847219,3481408.14243011
4595,"LA 54825",889625.765966594,3965455.15897661
4596,"Abiquiu Canyon",915727.196493492,4023880.91239226
4597,"Frijoles Creek",920703.770871222,4022259.47249348
4598,"Mesa Verde Butte",854341.285364091,3912446.30862027
4599,"LA 57714",859036.610967651,3927394.5220091
4600,"LA 57778",842896.134126604,3936924.03501002
4601,"LA 57885",847744.13420321,3932910.3261009
4602,"LA 57888",855320.142324746,3946560.84692782
4603,"LA 57894",843175.188886538,3945886.01424296
4604,"LA 58315",857357.090919226,3933406.17593277
4605,"Headcut Reservoir",850503.852274343,3967747.07547946
4606,"Sky Village",857182.491020709,3914508.26899366
4607,"Indian Tank",892954.840811804,3645930.9756832
4608,"Burnt Mesa",931277.620891765,3975691.55428798
4609,"LA 60947",1007668.07368606,3822523.42921369
4610,"LA 64826",862163.862389341,4043252.04093824
4611,"LA 65153",902264.51789844,3954631.00683962
4612,"LA 65154",891097.438210934,3962489.08187376
4613,"LA 65155",886467.738690585,3965965.93698789
4614,"LA 65159",895632.401160479,3953258.77220276
4615,"LA 65176",887107.340876922,3956858.45416257
4616,"LA 65197",929402.44043979,3993204.5497327
4617,"Hilltop Pueblo--Northern Rio Grande",949844.071652368,4022155.53411558
4618,"Holiday Mesa",896261.926431865,3980017.3785767
4619,"Rattail Ruin",775914.711593613,3822946.91657029
4620,"Rio del Oso",925178.088220075,4008041.44278759
4621,"LA 70479",924582.411726639,3817271.8891423
4622,"LA 71470",931674.545379266,4003981.1211019
4623,"LA 71492",923544.425606936,4002453.18144372
4624,"Gillman Mill",880788.537324801,3960055.20379953
4625,"LA 71688",821938.561255872,3678935.8053906
4626,"LA 72046",918203.613673896,3890782.88181394
4627,"LA 72149",906062.306371018,3627246.85087912
4628,"LA 74453",815588.246761903,3683451.6341061
4629,"Punyana",830188.743729219,3877230.44223957
4630,"LA 84429",908366.498962194,3884033.77751178
4631,"LA 86768",938409.427516058,3564213.83703727
4632,"LA 89227",774794.29278791,3508652.35753022
4633,"LA 90497",890686.398721963,3957458.71021898
4634,"LA 90843",939487.016402185,4009331.30217415
4635,"LA 90844",924301.988857523,4009774.71471696
4636,"LA 90860",933309.294088081,3995053.35532264
4637,"Sandoval Pueblo",941204.132326186,4026293.20459823
4638,"Miller Pueblo",848586.941298574,3962526.1476092
4639,"Gutierrez",809755.045744926,3891426.42778347
4640,"LA 98997",816246.722628936,3720041.19034718
4641,"LA 100654",879504.917877734,4046953.75682479
4642,"LA 101628",891302.392579153,3955744.12557016
4643,"LA 101629",885165.656189382,3965716.98978437
4644,"Bandelier Boundary",913483.388716936,3967392.27225523
4645,"LA 104632",878017.317533329,4055905.19413662
4646,"LA 105215",824007.718742698,3652705.68958624
4647,"LA 105891",937998.865165964,3965340.71158274
4648,"LA 107488",912300.843222871,3891632.95812099
4649,"LA 109155",916054.472958237,3917077.03743437
4650,"Kiva of Tears",917347.418319792,3962337.44668075
4651,"LA 117230",917586.693561748,3950752.8198148
4652,"LA 119398",869301.725661948,3996286.20675275
4653,"LA 121884",829913.84964633,3784022.76476769
4654,"LA 122312",917470.705980688,3965387.72355269
4655,"LA 128114",920749.649428338,3976032.06041577
4656,"LA 128692",939328.320758864,3992184.95198208
4662,"LA 82161",749294.514794365,3830651.93549813
4666,"Casa Del Valle",676732.981720939,4161149.26769398
4670,"42SA7123",657115.458017439,4102996.77009374
4672,"Mesa Verde Ruin 16",715392.851681933,4109952.60817386
4673,"Willow Springs",828910.921155065,3555689.12711589
4675,"Chipiwi",930231.345768765,3981291.02030821
4676,"Navahuu",916869.770097971,3983751.57691529
4677,"Pinincangwi",934806.259477884,3985872.02916341
4678,"Hot Springs Pueblo",893541.384134784,3965274.04610804
4679,"Cora Sanford",721694.738810882,3476654.76291813
4680,"Bandelier Cavate Group J",924981.098106414,3968414.37958531
4681,"Bandelier Cavate Group G",936408.55694963,3973613.61383997
4682,"Bandelier Cavate Group K",921575.66132611,3973033.62946376
4683,"Bandelier Cavate Group L",935404.553829044,3970141.60578862
4685,"Loma de Montezuma",924537.881092116,3399754.84451957
4686,"Ojo del Mesquite",935980.377112016,3403714.00114688
4687,"El Pueblito del Cerro de Montezuma",794394.590401143,3364554.65961018
4688,"Rancho Blanco",792539.610086158,3363613.02579148
4689,"Llano Largo",793381.951905936,3360993.38406479
4690,"Malpais",802916.692211434,3346391.07286076
4691,"Brand 26a",747257.61847353,3405789.13539439
4692,"Arroyo de los Alisos A",755919.652138561,3412676.53241396
4693,"Carretas C",725568.053124487,3396318.42535353
4694,"Huerigos",712905.636792049,3431035.9375346
4695,"Brand 32b",716991.453150883,3429956.76597565
4696,"Brand 32c",724498.740604341,3434943.97040047
4697,"Chupaderos del Carrizo",717165.768524155,3443188.79071298
4698,"Arroyo Nogales",714305.236005604,3458526.27150851
4699,"Ojos de San Francisco",728703.349318355,3460614.64917111
4700,"Arroyo de la Varras",716824.21463497,3418838.80960026
4701,"Brand 39b",727646.659980908,3420061.01674555
4702,"Tanque Montezuma",720541.697049677,3399997.14389738
4703,"Brand 39d",722335.855163813,3399333.26622076
4704,"Cerro del Presidio",859374.377048284,3379816.47398581
4705,"Brand 49b",786528.165118709,3443586.52955788
4706,"Rancho Hueigos",790532.424528971,3445365.99137469
4708,"Ramos",791757.247050494,3400079.77576044
4709,"La Cienega--Northern Chihuahua",753670.649602786,3401748.49727194
4710,"La Cruz",765348.739144564,3452797.07588205
4711,"Janos",783273.30373691,3420679.90556702
4712,"El Carmen",880601.818255857,3334566.41821845
4714,"Olla Cave, Cave Valley",749516.741253689,3348182.35946691
4715,"Upper Tinaja",771361.641144663,3372064.19261736
4716,"Lower Piedras Verdes",793181.12380974,3348842.07175906
4717,"Ojo Caliente--Northern Chihuahua",823506.418688759,3349589.77617863
4718,"San Buenaventura",831959.322957903,3314421.18752812
4719,"San Miguel de Babicora",799458.80059579,3260801.70020126
4720,"LA 23717",880973.261749715,3968129.992341
